,Country Name,Country Code,2015,2016,2017,2018,2019,2020
144,Luxembourg,LUX,82.2926829268293,82.6853658536585,82.0951219512195,82.2951219512195,82.4463414634146
151,Madagascar,MDG,65.539,65.931,66.311,66.681,67.041
168,Malawi,MWI,61.953,62.681,63.279,63.798,64.263
169,Malaysia,MYS,75.461,75.649,75.828,75.997,76.156
158,Mali,MLI,57.509,57.987,58.452,58.893,59.306
159,Malta,MLT,81.8975609756097,82.4536585365854,82.3463414634146,82.4487804878049,82.6
166,Mauritania,MRT,63.936,64.208,64.464,64.704,64.925
167,Mauritius,MUS,74.3531707317073,74.3948780487805,74.5146341463415,74.4163414634146,74.2358536585366
154,Mexico,MEX,74.904,74.917,74.947,74.992,75.054
150,Moldova,MDA,71.478,71.617,71.717,71.808,71.901
163,Mongolia,MNG,69.111,69.321,69.509,69.689,69.87
162,Montenegro,MNE,76.452,76.568,76.667,76.77,76.884
148,Morocco,MAR,75.726,75.974,76.218,76.453,76.68
160,Myanmar,MMR,65.81,66.205,66.558,66.867,67.134
178,Nepal,NPL,69.515,69.848,70.169,70.478,70.778
176,Netherlands,NLD,81.509756097561,81.5609756097561,81.7609756097561,81.8121951219512,82.0121951219512
180,New Zealand,NZL,81.4568292682927,81.6124390243903,81.6585365853659,81.8585365853659,81.7073170731707
175,Nicaragua,NIC,73.649,73.86,74.068,74.275,74.485
173,Niger,NER,60.631,61.137,61.599,62.024,62.42
174,Nigeria,NGA,53.112,53.541,53.95,54.332,54.687
177,Norway,NOR,82.3048780487805,82.4073170731707,82.609756097561,82.7585365853659,82.9073170731707
184,Pakistan,PAK,66.577,66.77,66.947,67.114,67.273
185,Panama,PAN,77.776,77.964,78.149,78.329,78.506
195,Paraguay,PRY,73.662,73.836,73.992,74.131,74.254
186,Peru,PER,75.792,76.044,76.286,76.516,76.736
187,Philippines,PHL,70.644,70.802,70.952,71.095,71.231
190,Poland,POL,77.4512195121951,77.8512195121951,77.7536585365854,77.6024390243903,77.8560975609756
194,Portugal,PRT,81.1243902439025,81.1243902439025,81.4243902439025,81.3243902439024,80.6829268292683
201,Romania,ROU,74.9121951219512,75.209756097561,75.309756097561,75.3585365853659,75.4585365853659
202,Russia,RUS,71.1834146341463,71.6512195121951,72.4514634146342,72.6621951219512,73.0839024390244
203,Rwanda,RWA,67.45,67.93,68.341,68.7,69.024
205,Saudi Arabia,SAU,74.651,74.761,74.874,74.998,75.133
207,Senegal,SEN,66.747,67.078,67.38,67.665,67.941
214,Serbia,SRB,75.2878048780488,75.6878048780488,75.5390243902439,75.890243902439,75.6853658536585
210,Sierra Leone,SLE,52.941,53.444,53.895,54.309,54.696
208,Singapore,SGP,82.7439024390244,82.8463414634146,83.0951219512195,83.2975609756098,83.4975609756098
221,Slovakia,SVK,76.5634146341463,77.1658536585366,77.1658536585366,77.2658536585366,77.4707317073171
222,Slovenia,SVN,80.7756097560976,81.1756097560976,81.0292682926829,81.3780487804878,81.280487804878
263,South Africa,ZAF,62.649,63.153,63.538,63.857,64.131
